Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TE020030BP40038BG1;Enlarge;8000;40;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030BP40038BG1\TE020030BP40038BG1.pdf;None
TE020030BP50036BH1;Enlarge;8000;50;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030BP50036BH1\TE020030BP50036BH1.pdf;None
TE020030BP50038BH1;Enlarge;8000;50;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030BP50038BH1\TE020030BP50038BH1.pdf;None
TE020030BP60038BH1;Enlarge;8000;60;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030BP60038BH1\TE020030BP60038BH1.pdf;None
TE020030VY20136BJ1;Enlarge;7000;200;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030VY20136BJ1\TE020030VY20136BJ1.pdf;None
TE020030VY25138BJ1;Enlarge;7000;250;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030VY25138BJ1\TE020030VY25138BJ1.pdf;None
TE020030VY80036BH1;Enlarge;7000;80;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030VY80036BH1\TE020030VY80036BH1.pdf;None
TE020030VY80038BH1;Enlarge;7000;80;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020030VY80038BH1\TE020030VY80038BH1.pdf;None
TE020050BP10138BH1;Enlarge;8000;100;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP10138BH1\TE020050BP10138BH1.pdf;None
TE020050BP16138BH1;Enlarge;8000;160;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP16138BH1\TE020050BP16138BH1.pdf;None
TE020050BP20038BF1;Enlarge;8000;20;R7;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP20038BF1\TE020050BP20038BF1.pdf;None
TE020050BP25038BF1;Enlarge;8000;25;R7;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP25038BF1\TE020050BP25038BF1.pdf;None
TE020050BP25136BJ1;Enlarge;8000;250;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP25136BJ1\TE020050BP25136BJ1.pdf;None
TE020050BP25138BJ1;Enlarge;8000;250;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP25138BJ1\TE020050BP25138BJ1.pdf;None
TE020050BP30138BJ1;Enlarge;8000;300;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP30138BJ1\TE020050BP30138BJ1.pdf;None
TE020050BP40038BG1;Enlarge;8000;40;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP40038BG1\TE020050BP40038BG1.pdf;None
TE020050BP40138BJ1;Enlarge;8000;400;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP40138BJ1\TE020050BP40138BJ1.pdf;None
TE020050BP50038BG1;Enlarge;8000;50;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP50038BG1\TE020050BP50038BG1.pdf;None
TE020050BP50138BJ1;Enlarge;8000;500;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP50138BJ1\TE020050BP50138BJ1.pdf;None
TE020050BP60038BG1;Enlarge;8000;60;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP60038BG1\TE020050BP60038BG1.pdf;None
TE020050BP80038BG1;Enlarge;8000;80;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050BP80038BG1\TE020050BP80038BG1.pdf;None
TE020050VY20138BH1;Enlarge;7000;200;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050VY20138BH1\TE020050VY20138BH1.pdf;None
TE020050VY60138BJ1;Enlarge;7000;600;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020050VY60138BJ1\TE020050VY60138BJ1.pdf;None
TE020080BP10138BG1;Enlarge;8000;100;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP10138BG1\TE020080BP10138BG1.pdf;None
TE020080BP10238BJ1;Enlarge;8000;1000;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP10238BJ1\TE020080BP10238BJ1.pdf;None
TE020080BP12138BG1;Enlarge;8000;120;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP12138BG1\TE020080BP12138BG1.pdf;None
TE020080BP16138BG1;Enlarge;8000;160;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP16138BG1\TE020080BP16138BG1.pdf;None
TE020080BP20138BH1;Enlarge;8000;200;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP20138BH1\TE020080BP20138BH1.pdf;None
TE020080BP25138BH1;Enlarge;8000;250;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP25138BH1\TE020080BP25138BH1.pdf;None
TE020080BP30138BH1;Enlarge;8000;300;R42;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP30138BH1\TE020080BP30138BH1.pdf;None
TE020080BP40036BF1;Enlarge;8000;40;R7;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP40036BF1\TE020080BP40036BF1.pdf;None
TE020080BP40136BJ1;Enlarge;8000;400;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP40136BJ1\TE020080BP40136BJ1.pdf;None
TE020080BP50138BJ1;Enlarge;8000;500;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP50138BJ1\TE020080BP50138BJ1.pdf;None
TE020080BP60038BF1;Enlarge;8000;60;R7;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP60038BF1\TE020080BP60038BF1.pdf;None
TE020080BP60136BJ1;Enlarge;8000;600;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP60136BJ1\TE020080BP60136BJ1.pdf;None
TE020080BP80038BG1;Enlarge;8000;80;R16;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080BP80038BG1\TE020080BP80038BG1.pdf;None
TE020080VY12238BJ1;Enlarge;7000;1200;R85;NA;NA;Individual;image\capacitors\22093.png;Datasheet\capacitors\TE020080VY12238BJ1\TE020080VY12238BJ1.pdf;None
TE030090BH10136BG1;Enlarge;10000;100;R16;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH10136BG1\TE030090BH10136BG1.pdf;None
TE030090BH10138BG1;Enlarge;10000;100;R16;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH10138BG1\TE030090BH10138BG1.pdf;None
TE030090BH10238BJ1;Enlarge;10000;1000;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH10238BJ1\TE030090BH10238BJ1.pdf;None
TE030090BH12138BG1;Enlarge;10000;120;R16;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH12138BG1\TE030090BH12138BG1.pdf;None
TE030090BH16138BG1;Enlarge;10000;160;R16;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH16138BG1\TE030090BH16138BG1.pdf;None
TE030090BH20138BH1;Enlarge;10000;200;R42;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH20138BH1\TE030090BH20138BH1.pdf;None
TE030090BH25138BH1;Enlarge;10000;250;R42;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH25138BH1\TE030090BH25138BH1.pdf;None
TE030090BH30138BH1;Enlarge;10000;300;R42;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH30138BH1\TE030090BH30138BH1.pdf;None
TE030090BH40138BH1;Enlarge;10000;400;R42;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH40138BH1\TE030090BH40138BH1.pdf;None
TE030090BH50033BF1;Enlarge;10000;50;R7;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH50033BF1\TE030090BH50033BF1.pdf;None
TE030090BH50038BF1;Enlarge;10000;50;R7;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH50038BF1\TE030090BH50038BF1.pdf;None
TE030090BH50138BJ1;Enlarge;10000;500;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH50138BJ1\TE030090BH50138BJ1.pdf;None
TE030090BH60038BF1;Enlarge;10000;60;R7;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH60038BF1\TE030090BH60038BF1.pdf;None
TE030090BH60138BJ1;Enlarge;10000;600;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH60138BJ1\TE030090BH60138BJ1.pdf;None
TE030090BH80038BF1;Enlarge;10000;80;R7;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH80038BF1\TE030090BH80038BF1.pdf;None
TE030090BH80138BJ1;Enlarge;10000;800;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090BH80138BJ1\TE030090BH80138BJ1.pdf;None
TE030090WC12238BJ1;Enlarge;9000;1200;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090WC12238BJ1\TE030090WC12238BJ1.pdf;None
TE030090WC16236BJ1;Enlarge;9000;1600;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090WC16236BJ1\TE030090WC16236BJ1.pdf;None
TE030090WC16238BJ1;Enlarge;9000;1600;R85;NA;NA;Individual;image\capacitors\22094.png;Datasheet\capacitors\TE030090WC16238BJ1\TE030090WC16238BJ1.pdf;None
TE045090BH10136BF1;Enlarge;10000;100;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH10136BF1\TE045090BH10136BF1.pdf;None
TE045090BH10138BF1;Enlarge;10000;100;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH10138BF1\TE045090BH10138BF1.pdf;None
TE045090BH10236BJ1;Enlarge;10000;1000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH10236BJ1\TE045090BH10236BJ1.pdf;None
TE045090BH10238BJ1;Enlarge;10000;1000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH10238BJ1\TE045090BH10238BJ1.pdf;None
TE045090BH16136BF1;Enlarge;10000;160;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH16136BF1\TE045090BH16136BF1.pdf;None
TE045090BH16238BJ1;Enlarge;10000;1600;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH16238BJ1\TE045090BH16238BJ1.pdf;None
TE045090BH20138BG1;Enlarge;10000;200;R16;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH20138BG1\TE045090BH20138BG1.pdf;None
TE045090BH25138BG1;Enlarge;10000;250;R16;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH25138BG1\TE045090BH25138BG1.pdf;None
TE045090BH30136BG1;Enlarge;10000;300;R16;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH30136BG1\TE045090BH30136BG1.pdf;None
TE045090BH40138BH1;Enlarge;10000;400;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH40138BH1\TE045090BH40138BH1.pdf;None
TE045090BH50136BH1;Enlarge;10000;500;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH50136BH1\TE045090BH50136BH1.pdf;None
TE045090BH50138BH1;Enlarge;10000;500;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH50138BH1\TE045090BH50138BH1.pdf;None
TE045090BH60038BF1;Enlarge;10000;60;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH60038BF1\TE045090BH60038BF1.pdf;None
TE045090BH60138BH1;Enlarge;10000;600;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH60138BH1\TE045090BH60138BH1.pdf;None
TE045090BH80038BF1;Enlarge;10000;80;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH80038BF1\TE045090BH80038BF1.pdf;None
TE045090BH80136BJ1;Enlarge;10000;800;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090BH80136BJ1\TE045090BH80136BJ1.pdf;None
TE045090WC25233BJ1;Enlarge;9000;2500;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090WC25233BJ1\TE045090WC25233BJ1.pdf;None
TE045090WC25238BJ1;Enlarge;9000;2500;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045090WC25238BJ1\TE045090WC25238BJ1.pdf;None
TE045120BH16238BJ1;Enlarge;10000;1600;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120BH16238BJ1\TE045120BH16238BJ1.pdf;None
TE045120WE16138BF1;Enlarge;11000;160;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WE16138BF1\TE045120WE16138BF1.pdf;None
TE045120WE50138BH1;Enlarge;11000;500;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WE50138BH1\TE045120WE50138BH1.pdf;None
TE045120WF10138BF1;Enlarge;12000;100;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WF10138BF1\TE045120WF10138BF1.pdf;None
TE045120WF80038BF1;Enlarge;12000;80;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WF80038BF1\TE045120WF80038BF1.pdf;None
TE045120WH10236BJ1;Enlarge;13000;1000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH10236BJ1\TE045120WH10236BJ1.pdf;None
TE045120WH10238BJ1;Enlarge;13000;1000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH10238BJ1\TE045120WH10238BJ1.pdf;None
TE045120WH25138BH1;Enlarge;13000;250;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH25138BH1\TE045120WH25138BH1.pdf;None
TE045120WH30138BH1;Enlarge;13000;300;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH30138BH1\TE045120WH30138BH1.pdf;None
TE045120WH40138BH1;Enlarge;13000;400;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH40138BH1\TE045120WH40138BH1.pdf;None
TE045120WH50038BF1;Enlarge;13000;50;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH50038BF1\TE045120WH50038BF1.pdf;None
TE045120WH60038BF1;Enlarge;13000;60;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH60038BF1\TE045120WH60038BF1.pdf;None
TE045120WH60138BJ1;Enlarge;13000;600;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH60138BJ1\TE045120WH60138BJ1.pdf;None
TE045120WH80138BJ1;Enlarge;13000;800;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045120WH80138BJ1\TE045120WH80138BJ1.pdf;None
TE045150WE50238BK1;Enlarge;11000;5000;R230;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WE50238BK1\TE045150WE50238BK1.pdf;None
TE045150WF20238BJ1;Enlarge;12000;2000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WF20238BJ1\TE045150WF20238BJ1.pdf;None
TE045150WH10238BJ1;Enlarge;13000;1000;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WH10238BJ1\TE045150WH10238BJ1.pdf;None
TE045150WH16238BJ1;Enlarge;13000;1600;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WH16238BJ1\TE045150WH16238BJ1.pdf;None
TE045150WH40138BH1;Enlarge;13000;400;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WH40138BH1\TE045150WH40138BH1.pdf;None
TE045150WH50138BH1;Enlarge;13000;500;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WH50138BH1\TE045150WH50138BH1.pdf;None
TE045150WH60138BH1;Enlarge;13000;600;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WH60138BH1\TE045150WH60138BH1.pdf;None
TE045150WJ10138BF1;Enlarge;14000;100;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ10138BF1\TE045150WJ10138BF1.pdf;None
TE045150WJ20138BG1;Enlarge;14000;200;R16;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ20138BG1\TE045150WJ20138BG1.pdf;None
TE045150WJ30138BH1;Enlarge;14000;300;R42;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ30138BH1\TE045150WJ30138BH1.pdf;None
TE045150WJ30238BK1;Enlarge;14000;3000;R230;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ30238BK1\TE045150WJ30238BK1.pdf;None
TE045150WJ40238BK1;Enlarge;14000;4000;R230;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ40238BK1\TE045150WJ40238BK1.pdf;None
TE045150WJ60038BF1;Enlarge;14000;60;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ60038BF1\TE045150WJ60038BF1.pdf;None
TE045150WJ80038BF1;Enlarge;14000;80;R7;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ80038BF1\TE045150WJ80038BF1.pdf;None
TE045150WJ80138BJ1;Enlarge;14000;800;R85;NA;NA;Individual;image\capacitors\22095.png;Datasheet\capacitors\TE045150WJ80138BJ1\TE045150WJ80138BJ1.pdf;None
TOC050VZ10133AL1;Enlarge;7500;100;NP0;NA;NA;Individual;image\capacitors\23141.png;Datasheet\capacitors\TOC050VZ10133AL1\TOC050VZ10133AL1.pdf;Datasheet\capacitors\TOC050VZ10133AL1\TOC050VZ10133AL1.zip
TOC050VZ12133AL1;Enlarge;7500;120;N750;NA;NA;Individual;image\capacitors\23141.png;Datasheet\capacitors\TOC050VZ12133AL1\TOC050VZ12133AL1.pdf;Datasheet\capacitors\TOC050VZ12133AL1\TOC050VZ12133AL1.zip
TOC050VZ25033AC1;Enlarge;7500;25;NP0;NA;NA;Individual;image\capacitors\23141.png;Datasheet\capacitors\TOC050VZ25033AC1\TOC050VZ25033AC1.pdf;Datasheet\capacitors\TOC050VZ25033AC1\TOC050VZ25033AC1.zip
TOC055BE95013ACB1;Enlarge;5000;5;NP0;NA;NA;Individual;image\capacitors\23100.png;Datasheet\capacitors\TOC055BE95013ACB1\TOC055BE95013ACB1.pdf;None
WE095162WJ25238BJ1;Enlarge;14000;2500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WE095162WJ25238BJ1\WE095162WJ25238BJ1.pdf;Datasheet\capacitors\WE095162WJ25238BJ1\WE095162WJ25238BJ1.zip
WE110250WJ47238BJ1;Enlarge;14000;4700;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WE110250WJ47238BJ1\WE110250WJ47238BJ1.pdf;Datasheet\capacitors\WE110250WJ47238BJ1\WE110250WJ47238BJ1.zip
WE135285WN50238BJ1;Enlarge;18000;5000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WE135285WN50238BJ1\WE135285WN50238BJ1.pdf;Datasheet\capacitors\WE135285WN50238BJ1\WE135285WN50238BJ1.zip
WF095162WJ10238BJ1;Enlarge;14000;1000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ10238BJ1\WF095162WJ10238BJ1.pdf;Datasheet\capacitors\WF095162WJ10238BJ1\WF095162WJ10238BJ1.zip
WF095162WJ15236BJ1;Enlarge;14000;1500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ15236BJ1\WF095162WJ15236BJ1.pdf;Datasheet\capacitors\WF095162WJ15236BJ1\WF095162WJ15236BJ1.zip
WF095162WJ15238BJ1;Enlarge;14000;1500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ15238BJ1\WF095162WJ15238BJ1.pdf;Datasheet\capacitors\WF095162WJ15238BJ1\WF095162WJ15238BJ1.zip
WF095162WJ20138BF1;Enlarge;14000;200;R7;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ20138BF1\WF095162WJ20138BF1.pdf;Datasheet\capacitors\WF095162WJ20138BF1\WF095162WJ20138BF1.zip
WF095162WJ20238BJ1;Enlarge;14000;2000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ20238BJ1\WF095162WJ20238BJ1.pdf;Datasheet\capacitors\WF095162WJ20238BJ1\WF095162WJ20238BJ1.zip
WF095162WJ25238BJ1;Enlarge;14000;2500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ25238BJ1\WF095162WJ25238BJ1.pdf;Datasheet\capacitors\WF095162WJ25238BJ1\WF095162WJ25238BJ1.zip
WF095162WJ40136BG1;Enlarge;14000;400;R16;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ40136BG1\WF095162WJ40136BG1.pdf;Datasheet\capacitors\WF095162WJ40136BG1\WF095162WJ40136BG1.zip
WF095162WJ40138BG1;Enlarge;14000;400;R16;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095162WJ40138BG1\WF095162WJ40138BG1.pdf;Datasheet\capacitors\WF095162WJ40138BG1\WF095162WJ40138BG1.zip
WF095187WJ10238BH1;Enlarge;14000;1000;R42;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095187WJ10238BH1\WF095187WJ10238BH1.pdf;Datasheet\capacitors\WF095187WJ10238BH1\WF095187WJ10238BH1.zip
WF095220WF50236BJ1;Enlarge;12000;5000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095220WF50236BJ1\WF095220WF50236BJ1.pdf;Datasheet\capacitors\WF095220WF50236BJ1\WF095220WF50236BJ1.zip
WF095220WF50238BJ1;Enlarge;12000;5000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF095220WF50238BJ1\WF095220WF50238BJ1.pdf;Datasheet\capacitors\WF095220WF50238BJ1\WF095220WF50238BJ1.zip
WF110250WJ47238BJ1;Enlarge;14000;4700;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF110250WJ47238BJ1\WF110250WJ47238BJ1.pdf;Datasheet\capacitors\WF110250WJ47238BJ1\WF110250WJ47238BJ1.zip
WF110250WJ50236BJ1;Enlarge;14000;5000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF110250WJ50236BJ1\WF110250WJ50236BJ1.pdf;Datasheet\capacitors\WF110250WJ50236BJ1\WF110250WJ50236BJ1.zip
WF110250WJ50238BJ1;Enlarge;14000;5000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF110250WJ50238BJ1\WF110250WJ50238BJ1.pdf;Datasheet\capacitors\WF110250WJ50238BJ1\WF110250WJ50238BJ1.zip
WF125300BH10338BJ1;Enlarge;10000;10000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF125300BH10338BJ1\WF125300BH10338BJ1.pdf;Datasheet\capacitors\WF125300BH10338BJ1\WF125300BH10338BJ1.zip
WF125300WJ76238BJ1;Enlarge;14000;7600;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF125300WJ76238BJ1\WF125300WJ76238BJ1.pdf;Datasheet\capacitors\WF125300WJ76238BJ1\WF125300WJ76238BJ1.zip
WF125405WJ10338BJ1;Enlarge;14000;10000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF125405WJ10338BJ1\WF125405WJ10338BJ1.pdf;Datasheet\capacitors\WF125405WJ10338BJ1\WF125405WJ10338BJ1.zip
WF125420WN76236BJ1;Enlarge;18000;7600;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF125420WN76236BJ1\WF125420WN76236BJ1.pdf;Datasheet\capacitors\WF125420WN76236BJ1\WF125420WN76236BJ1.zip
WF125420WN76238BJ1;Enlarge;18000;7600;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF125420WN76238BJ1\WF125420WN76238BJ1.pdf;Datasheet\capacitors\WF125420WN76238BJ1\WF125420WN76238BJ1.zip
WF135218WL40238BJ1;Enlarge;16000;4000;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF135218WL40238BJ1\WF135218WL40238BJ1.pdf;Datasheet\capacitors\WF135218WL40238BJ1\WF135218WL40238BJ1.zip
WF135242BQ25236BJ1;Enlarge;25000;2500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF135242BQ25236BJ1\WF135242BQ25236BJ1.pdf;Datasheet\capacitors\WF135242BQ25236BJ1\WF135242BQ25236BJ1.zip
WF135242BQ25238BJ1;Enlarge;25000;2500;R85;NA;NA;Individual;image\capacitors\22131.png;Datasheet\capacitors\WF135242BQ25238BJ1\WF135242BQ25238BJ1.pdf;Datasheet\capacitors\WF135242BQ25238BJ1\WF135242BQ25238BJ1.zip
